code_zone_geo,Zone géographique,Année,code_indicateur,Indicateur,code_type_pers,Type de personnel,code_branche,Branche d'activité (NAF rév.2. 2008),Secret,Non disponible,État des données,Valeur
72,Aquitaine,2009,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,259.0
72,Aquitaine,2009,pers,Effectifs de R&D,1,Chercheurs,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,40.0
72,Aquitaine,2009,pers,Effectifs de R&D,1,Chercheurs,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
72,Aquitaine,2010,dird,Dépense intérieure de R&D,,,28,Télécommunications,oui,non,définitif,
72,Aquitaine,2010,pers,Effectifs de R&D,0,Tous types de personnel,26,Transports et entreposage,oui,non,définitif,
72,Aquitaine,2010,pers,Effectifs de R&D,0,Tous types de personnel,27,Édition. audiovisuel et diffusion,non,non,définitif,283.88
72,Aquitaine,2010,pers,Effectifs de R&D,1,Chercheurs,2,Industries extractives,oui,non,définitif,
72,Aquitaine,2010,pers,Effectifs de R&D,1,Chercheurs,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,49.0
72,Aquitaine,2010,pers,Effectifs de R&D,1,Chercheurs,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,9.0
72,Aquitaine,2010,pers,Effectifs de R&D,1,Chercheurs,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
72,Aquitaine,2010,pers,Effectifs de R&D,1,Chercheurs,28,Télécommunications,oui,non,définitif,
72,Aquitaine,2010,pers,Effectifs de R&D,1,Chercheurs,29,Activités informatiques et services d'information,non,non,définitif,421.95
72,Aquitaine,2010,pers,Effectifs de R&D,2,Soutien à la recherche,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,109.48
72,Aquitaine,2010,pers,Effectifs de R&D,2,Soutien à la recherche,8,Industrie pharmaceutique,non,non,définitif,228.99
72,Aquitaine,2010,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,32.0
72,Aquitaine,2010,pers,Effectifs de R&D,2,Soutien à la recherche,14,Fabrication d'équipements de communication,oui,non,définitif,
72,Aquitaine,2010,pers,Effectifs de R&D,2,Soutien à la recherche,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,109.0
72,Aquitaine,2010,pers,Effectifs de R&D,2,Soutien à la recherche,25,Construction,non,non,définitif,11.0
72,Aquitaine,2010,pers,Effectifs de R&D,2,Soutien à la recherche,28,Télécommunications,oui,non,définitif,
72,Aquitaine,2011,dird,Dépense intérieure de R&D,,,1,Agriculture. sylviculture et pêche,non,non,définitif,27.64
72,Aquitaine,2011,dird,Dépense intérieure de R&D,,,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
72,Aquitaine,2011,dird,Dépense intérieure de R&D,,,25,Construction,oui,non,définitif,
72,Aquitaine,2011,dird,Dépense intérieure de R&D,,,27,Édition. audiovisuel et diffusion,non,non,définitif,13.91
72,Aquitaine,2011,pers,Effectifs de R&D,0,Tous types de personnel,1,Agriculture. sylviculture et pêche,non,non,définitif,273.02
72,Aquitaine,2011,pers,Effectifs de R&D,0,Tous types de personnel,2,Industries extractives,non,non,définitif,295.0
72,Aquitaine,2011,pers,Effectifs de R&D,0,Tous types de personnel,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
72,Aquitaine,2011,pers,Effectifs de R&D,0,Tous types de personnel,21,Construction aéronautique et spatiale,non,non,définitif,2113.0
72,Aquitaine,2011,pers,Effectifs de R&D,0,Tous types de personnel,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,523.39
72,Aquitaine,2011,pers,Effectifs de R&D,0,Tous types de personnel,31,Activités financières et d'assurance,oui,non,définitif,
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,0,Toutes branches d'activité,non,non,définitif,4591.05
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,4,Fabrication de textiles. industries habillement. cuir et chaussure,oui,non,définitif,
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,222.08
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,36.0
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,21,Construction aéronautique et spatiale,non,non,définitif,1123.0
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,26,Transports et entreposage,oui,non,définitif,
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,29,Activités informatiques et services d'information,non,non,définitif,541.0
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,414.0
72,Aquitaine,2011,pers,Effectifs de R&D,1,Chercheurs,32,Autres activités non comprises ailleurs,non,non,définitif,14.0
72,Aquitaine,2011,pers,Effectifs de R&D,2,Soutien à la recherche,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
72,Aquitaine,2011,pers,Effectifs de R&D,2,Soutien à la recherche,21,Construction aéronautique et spatiale,non,non,définitif,990.0
72,Aquitaine,2011,pers,Effectifs de R&D,2,Soutien à la recherche,26,Transports et entreposage,oui,non,définitif,
72,Aquitaine,2011,pers,Effectifs de R&D,2,Soutien à la recherche,27,Édition. audiovisuel et diffusion,non,non,définitif,67.0
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,0,Toutes branches d'activité,non,non,définitif,926.18
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,22.25
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,8,Industrie pharmaceutique,non,non,définitif,36.49
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,10,Fabrication d'autres produits minéraux non métalliques,oui,non,définitif,
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,11,Métallurgie,oui,non,définitif,
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,12.4
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,29.96
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,19,Industrie automobile,non,non,définitif,8.81
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,19.44
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,23,Production et distribution d'électricité. gaz. vapeur et air conditionné,non,non,définitif,0.75
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,26,Transports et entreposage,oui,non,définitif,
72,Aquitaine,2012,dird,Dépense intérieure de R&D,,,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,41.99
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,1,Agriculture. sylviculture et pêche,non,non,définitif,282.0
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,95.0
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,7,Industrie chimique,non,non,définitif,941.79
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,98.0
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,427.08
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,non,non,définitif,10.0
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,29,Activités informatiques et services d'information,non,non,définitif,621.27
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,554.35
72,Aquitaine,2012,pers,Effectifs de R&D,0,Tous types de personnel,31,Activités financières et d'assurance,oui,non,définitif,
72,Aquitaine,2012,pers,Effectifs de R&D,1,Chercheurs,8,Industrie pharmaceutique,non,non,définitif,114.62
72,Aquitaine,2012,pers,Effectifs de R&D,1,Chercheurs,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,70.87
72,Aquitaine,2012,pers,Effectifs de R&D,1,Chercheurs,28,Télécommunications,oui,non,définitif,
72,Aquitaine,2012,pers,Effectifs de R&D,1,Chercheurs,32,Autres activités non comprises ailleurs,oui,non,définitif,
72,Aquitaine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,45.0
72,Aquitaine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,46.13
72,Aquitaine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,21.0
72,Aquitaine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,14,Fabrication d'équipements de communication,oui,non,définitif,
72,Aquitaine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,20,Construction navale. ferroviaire et militaire,non,non,définitif,32.0
72,Aquitaine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,28,Télécommunications,oui,non,définitif,
72,Aquitaine,2012,pers,Effectifs de R&D,2,Soutien à la recherche,29,Activités informatiques et services d'information,non,non,définitif,149.83
72,Aquitaine,2013,dird,Dépense intérieure de R&D,,,1,Agriculture. sylviculture et pêche,non,non,semi-définitif,32.2
72,Aquitaine,2013,dird,Dépense intérieure de R&D,,,14,Fabrication d'équipements de communication,oui,non,semi-définitif,
72,Aquitaine,2013,dird,Dépense intérieure de R&D,,,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,semi-définitif,
72,Aquitaine,2013,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,semi-définitif,33.61
72,Aquitaine,2013,dird,Dépense intérieure de R&D,,,21,Construction aéronautique et spatiale,non,non,semi-définitif,239.77
72,Aquitaine,2013,dird,Dépense intérieure de R&D,,,22,Autres industries manufacturières non comprises ailleurs,non,non,semi-définitif,15.91
72,Aquitaine,2013,dird,Dépense intérieure de R&D,,,25,Construction,non,non,semi-définitif,6.76
72,Aquitaine,2013,pers,Effectifs de R&D,0,Tous types de personnel,2,Industries extractives,oui,non,semi-définitif,
72,Aquitaine,2013,pers,Effectifs de R&D,0,Tous types de personnel,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,semi-définitif,78.2
72,Aquitaine,2013,pers,Effectifs de R&D,0,Tous types de personnel,28,Télécommunications,oui,non,semi-définitif,
72,Aquitaine,2013,pers,Effectifs de R&D,1,Chercheurs,0,Toutes branches d'activité,non,non,semi-définitif,4702.24
72,Aquitaine,2013,pers,Effectifs de R&D,1,Chercheurs,5,Travail du bois. industries du papier et imprimerie,non,non,semi-définitif,35.0
72,Aquitaine,2013,pers,Effectifs de R&D,1,Chercheurs,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,semi-définitif,88.0
72,Aquitaine,2013,pers,Effectifs de R&D,1,Chercheurs,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,semi-définitif,822.0
72,Aquitaine,2013,pers,Effectifs de R&D,1,Chercheurs,25,Construction,non,non,semi-définitif,27.0
72,Aquitaine,2013,pers,Effectifs de R&D,1,Chercheurs,28,Télécommunications,oui,non,semi-définitif,
72,Aquitaine,2013,pers,Effectifs de R&D,1,Chercheurs,29,Activités informatiques et services d'information,non,non,semi-définitif,458.9
72,Aquitaine,2013,pers,Effectifs de R&D,1,Chercheurs,31,Activités financières et d'assurance,non,non,semi-définitif,10.0
72,Aquitaine,2013,pers,Effectifs de R&D,2,Soutien à la recherche,0,Toutes branches d'activité,non,non,semi-définitif,3225.89
72,Aquitaine,2013,pers,Effectifs de R&D,2,Soutien à la recherche,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,semi-définitif,120.0
73,Midi-Pyrénées,2001,dird,Dépense intérieure de R&D,,,2,Industries extractives,oui,non,définitif,
73,Midi-Pyrénées,2001,dird,Dépense intérieure de R&D,,,8,Industrie pharmaceutique,non,non,définitif,159.58
73,Midi-Pyrénées,2001,dird,Dépense intérieure de R&D,,,11,Métallurgie,non,non,définitif,5.93
73,Midi-Pyrénées,2001,dird,Dépense intérieure de R&D,,,14,Fabrication d'équipements de communication,oui,non,définitif,
73,Midi-Pyrénées,2001,dird,Dépense intérieure de R&D,,,19,Industrie automobile,oui,non,définitif,
73,Midi-Pyrénées,2001,dird,Dépense intérieure de R&D,,,23,Production et distribution d'électricité. gaz. vapeur et air conditionné,oui,non,définitif,
73,Midi-Pyrénées,2001,dird,Dépense intérieure de R&D,,,29,Activités informatiques et services d'information,non,non,définitif,12.58
42,Alsace,2008,pers,Effectifs de R&D,2,Soutien à la recherche,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,22.25
42,Alsace,2009,dird,Dépense intérieure de R&D,,,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,18.77
42,Alsace,2009,dird,Dépense intérieure de R&D,,,8,Industrie pharmaceutique,non,non,définitif,109.14
42,Alsace,2009,dird,Dépense intérieure de R&D,,,10,Fabrication d'autres produits minéraux non métalliques,oui,non,définitif,
42,Alsace,2009,dird,Dépense intérieure de R&D,,,11,Métallurgie,oui,non,définitif,
42,Alsace,2009,dird,Dépense intérieure de R&D,,,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,7.27
42,Alsace,2009,dird,Dépense intérieure de R&D,,,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
42,Alsace,2009,dird,Dépense intérieure de R&D,,,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,47.35
42,Alsace,2009,dird,Dépense intérieure de R&D,,,27,Édition. audiovisuel et diffusion,oui,non,définitif,
42,Alsace,2009,pers,Effectifs de R&D,0,Tous types de personnel,7,Industrie chimique,non,non,définitif,169.0
42,Alsace,2009,pers,Effectifs de R&D,0,Tous types de personnel,10,Fabrication d'autres produits minéraux non métalliques,non,non,définitif,77.07
42,Alsace,2009,pers,Effectifs de R&D,0,Tous types de personnel,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,109.48
42,Alsace,2009,pers,Effectifs de R&D,0,Tous types de personnel,19,Industrie automobile,non,non,définitif,850.94
42,Alsace,2009,pers,Effectifs de R&D,0,Tous types de personnel,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,16.0
42,Alsace,2009,pers,Effectifs de R&D,0,Tous types de personnel,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
42,Alsace,2009,pers,Effectifs de R&D,1,Chercheurs,5,Travail du bois. industries du papier et imprimerie,oui,non,définitif,
42,Alsace,2009,pers,Effectifs de R&D,1,Chercheurs,8,Industrie pharmaceutique,non,non,définitif,365.0
42,Alsace,2009,pers,Effectifs de R&D,1,Chercheurs,17,Fabrication d'équipements électriques,non,non,définitif,196.0
42,Alsace,2009,pers,Effectifs de R&D,1,Chercheurs,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,235.26
42,Alsace,2009,pers,Effectifs de R&D,1,Chercheurs,25,Construction,non,non,définitif,16.0
42,Alsace,2009,pers,Effectifs de R&D,1,Chercheurs,26,Transports et entreposage,oui,non,définitif,
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,0,Toutes branches d'activité,non,non,définitif,2394.33
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,117.0
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,oui,non,définitif,
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,définitif,73.0
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,7.0
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,26,Transports et entreposage,oui,non,définitif,
42,Alsace,2009,pers,Effectifs de R&D,2,Soutien à la recherche,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,113.97
42,Alsace,2010,dird,Dépense intérieure de R&D,,,6,Cokéfaction et raffinage,oui,non,définitif,
42,Alsace,2010,dird,Dépense intérieure de R&D,,,8,Industrie pharmaceutique,non,non,définitif,102.6
42,Alsace,2010,dird,Dépense intérieure de R&D,,,23,Production et distribution d'électricité. gaz. vapeur et air conditionné,non,non,définitif,2.83
42,Alsace,2010,pers,Effectifs de R&D,0,Tous types de personnel,7,Industrie chimique,non,non,définitif,197.44
42,Alsace,2010,pers,Effectifs de R&D,0,Tous types de personnel,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,188.14
42,Alsace,2010,pers,Effectifs de R&D,0,Tous types de personnel,11,Métallurgie,oui,non,définitif,
42,Alsace,2010,pers,Effectifs de R&D,0,Tous types de personnel,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,46.0
42,Alsace,2010,pers,Effectifs de R&D,0,Tous types de personnel,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,définitif,
42,Alsace,2010,pers,Effectifs de R&D,0,Tous types de personnel,29,Activités informatiques et services d'information,non,non,définitif,199.65
42,Alsace,2010,pers,Effectifs de R&D,1,Chercheurs,26,Transports et entreposage,oui,non,définitif,
42,Alsace,2010,pers,Effectifs de R&D,1,Chercheurs,29,Activités informatiques et services d'information,non,non,définitif,125.36
42,Alsace,2010,pers,Effectifs de R&D,2,Soutien à la recherche,5,Travail du bois. industries du papier et imprimerie,non,non,définitif,59.0
42,Alsace,2010,pers,Effectifs de R&D,2,Soutien à la recherche,8,Industrie pharmaceutique,non,non,définitif,488.57
42,Alsace,2010,pers,Effectifs de R&D,2,Soutien à la recherche,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,107.87
42,Alsace,2010,pers,Effectifs de R&D,2,Soutien à la recherche,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
42,Alsace,2010,pers,Effectifs de R&D,2,Soutien à la recherche,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,300.97
42,Alsace,2010,pers,Effectifs de R&D,2,Soutien à la recherche,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,18.0
42,Alsace,2011,dird,Dépense intérieure de R&D,,,1,Agriculture. sylviculture et pêche,oui,non,définitif,
42,Alsace,2011,dird,Dépense intérieure de R&D,,,17,Fabrication d'équipements électriques,non,non,définitif,45.6
42,Alsace,2011,dird,Dépense intérieure de R&D,,,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
42,Alsace,2011,dird,Dépense intérieure de R&D,,,26,Transports et entreposage,oui,non,définitif,
42,Alsace,2011,dird,Dépense intérieure de R&D,,,28,Télécommunications,oui,non,définitif,
42,Alsace,2011,dird,Dépense intérieure de R&D,,,31,Activités financières et d'assurance,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,0,Tous types de personnel,11,Métallurgie,non,non,définitif,31.0
42,Alsace,2011,pers,Effectifs de R&D,0,Tous types de personnel,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,définitif,237.51
42,Alsace,2011,pers,Effectifs de R&D,0,Tous types de personnel,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,27.0
42,Alsace,2011,pers,Effectifs de R&D,0,Tous types de personnel,29,Activités informatiques et services d'information,non,non,définitif,177.0
42,Alsace,2011,pers,Effectifs de R&D,0,Tous types de personnel,31,Activités financières et d'assurance,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,1,Chercheurs,11,Métallurgie,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,1,Chercheurs,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,1,Chercheurs,17,Fabrication d'équipements électriques,non,non,définitif,243.0
42,Alsace,2011,pers,Effectifs de R&D,1,Chercheurs,19,Industrie automobile,non,non,définitif,355.29
42,Alsace,2011,pers,Effectifs de R&D,1,Chercheurs,20,Construction navale. ferroviaire et militaire,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,1,Chercheurs,23,Production et distribution d'électricité. gaz. vapeur et air conditionné,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,1,Chercheurs,28,Télécommunications,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,2,Soutien à la recherche,0,Toutes branches d'activité,non,non,définitif,2570.94
42,Alsace,2011,pers,Effectifs de R&D,2,Soutien à la recherche,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,79.97
42,Alsace,2011,pers,Effectifs de R&D,2,Soutien à la recherche,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,77.0
42,Alsace,2011,pers,Effectifs de R&D,2,Soutien à la recherche,11,Métallurgie,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,2,Soutien à la recherche,18,Fabrication de machines et équipements non compris ailleurs,non,non,définitif,420.95
42,Alsace,2011,pers,Effectifs de R&D,2,Soutien à la recherche,26,Transports et entreposage,oui,non,définitif,
42,Alsace,2011,pers,Effectifs de R&D,2,Soutien à la recherche,30,Activités spécialisées. scientifiques et techniques,non,non,définitif,184.85
42,Alsace,2012,dird,Dépense intérieure de R&D,,,0,Toutes branches d'activité,non,non,définitif,536.2
42,Alsace,2012,dird,Dépense intérieure de R&D,,,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,15.03
42,Alsace,2012,dird,Dépense intérieure de R&D,,,14,Fabrication d'équipements de communication,oui,non,définitif,
42,Alsace,2012,dird,Dépense intérieure de R&D,,,26,Transports et entreposage,oui,non,définitif,
42,Alsace,2012,pers,Effectifs de R&D,0,Tous types de personnel,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,définitif,
42,Alsace,2012,pers,Effectifs de R&D,1,Chercheurs,7,Industrie chimique,non,non,définitif,95.57
42,Alsace,2012,pers,Effectifs de R&D,1,Chercheurs,9,Fabrication de produits en caoutchouc et en plastique,non,non,définitif,104.0
42,Alsace,2012,pers,Effectifs de R&D,1,Chercheurs,26,Transports et entreposage,oui,non,définitif,
42,Alsace,2012,pers,Effectifs de R&D,1,Chercheurs,31,Activités financières et d'assurance,oui,non,définitif,
42,Alsace,2012,pers,Effectifs de R&D,1,Chercheurs,32,Autres activités non comprises ailleurs,non,non,définitif,54.0
42,Alsace,2012,pers,Effectifs de R&D,2,Soutien à la recherche,0,Toutes branches d'activité,non,non,définitif,2406.56
42,Alsace,2012,pers,Effectifs de R&D,2,Soutien à la recherche,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,12.0
42,Alsace,2012,pers,Effectifs de R&D,2,Soutien à la recherche,19,Industrie automobile,non,non,définitif,348.2
42,Alsace,2012,pers,Effectifs de R&D,2,Soutien à la recherche,29,Activités informatiques et services d'information,non,non,définitif,84.31
42,Alsace,2013,dird,Dépense intérieure de R&D,,,0,Toutes branches d'activité,non,non,semi-définitif,520.02
42,Alsace,2013,dird,Dépense intérieure de R&D,,,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,semi-définitif,
42,Alsace,2013,dird,Dépense intérieure de R&D,,,19,Industrie automobile,non,non,semi-définitif,49.28
42,Alsace,2013,pers,Effectifs de R&D,0,Tous types de personnel,1,Agriculture. sylviculture et pêche,oui,non,semi-définitif,
42,Alsace,2013,pers,Effectifs de R&D,0,Tous types de personnel,11,Métallurgie,oui,non,semi-définitif,
42,Alsace,2013,pers,Effectifs de R&D,0,Tous types de personnel,12,Fabrication de produits métalliques. sauf machines et équipements,non,non,semi-définitif,121.45
42,Alsace,2013,pers,Effectifs de R&D,0,Tous types de personnel,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,semi-définitif,53.0
42,Alsace,2013,pers,Effectifs de R&D,0,Tous types de personnel,24,Production et distribution d'eau. assainissement. gestion des déchets et dépollution,oui,non,semi-définitif,
42,Alsace,2013,pers,Effectifs de R&D,0,Tous types de personnel,25,Construction,non,non,semi-définitif,17.0
42,Alsace,2013,pers,Effectifs de R&D,0,Tous types de personnel,26,Transports et entreposage,oui,non,semi-définitif,
42,Alsace,2013,pers,Effectifs de R&D,0,Tous types de personnel,30,Activités spécialisées. scientifiques et techniques,non,non,semi-définitif,472.55
42,Alsace,2013,pers,Effectifs de R&D,1,Chercheurs,9,Fabrication de produits en caoutchouc et en plastique,non,non,semi-définitif,94.0
42,Alsace,2013,pers,Effectifs de R&D,1,Chercheurs,15,Fabrication d'instruments et appareils de mesure. essai et navigation. horlogerie,non,non,semi-définitif,121.0
42,Alsace,2013,pers,Effectifs de R&D,1,Chercheurs,16,Fabrication d'équipements d'irradiation médicale. électromédicale et électrothérapeutique,oui,non,semi-définitif,
52,Pays de la Loire,2006,dird,Dépense intérieure de R&D,,,19,Industrie automobile,non,non,définitif,40.13
52,Pays de la Loire,2006,dird,Dépense intérieure de R&D,,,22,Autres industries manufacturières non comprises ailleurs,non,non,définitif,12.89
52,Pays de la Loire,2006,dird,Dépense intérieure de R&D,,,26,Transports et entreposage,oui,non,définitif,
52,Pays de la Loire,2006,dird,Dépense intérieure de R&D,,,28,Télécommunications,oui,non,définitif,
52,Pays de la Loire,2006,dird,Dépense intérieure de R&D,,,29,Activités informatiques et services d'information,non,non,définitif,12.04
52,Pays de la Loire,2006,dird,Dépense intérieure de R&D,,,31,Activités financières et d'assurance,oui,non,définitif,
52,Pays de la Loire,2006,pers,Effectifs de R&D,0,Tous types de personnel,3,Fabrication de denrées alimentaires. boissons et produits à base de tabac,non,non,définitif,555.68
52,Pays de la Loire,2006,pers,Effectifs de R&D,0,Tous types de personnel,4,Fabrication de textiles. industries habillement. cuir et chaussure,non,non,définitif,91.0
52,Pays de la Loire,2006,pers,Effectifs de R&D,0,Tous types de personnel,13,Composants. cartes électroniques. ordinateurs. équipements périphériques,non,non,définitif,795.0
52,Pays de la Loire,2006,pers,Effectifs de R&D,0,Tous types de personnel,23,Production et distribution d'électricité. gaz. vapeur et air conditionné,oui,non,définitif,
52,Pays de la Loire,2006,pers,Effectifs de R&D,0,Tous types de personnel,26,Transports et entreposage,oui,non,définitif,
52,Pays de la Loire,2006,pers,Effectifs de R&D,0,Tous types de personnel,31,Activités financières et d'assurance,oui,non,définitif,
52,Pays de la Loire,2006,pers,Effectifs de R&D,1,Chercheurs,1,Agriculture. sylviculture et pêche,non,non,définitif,145.0
